,productName,form,regularPrice,unitPrice,productURL,productSize,averageRating,reviewCount,inactiveIngredients
390,For Her Teen Multivitamin Gummies Assorted,Gummies,$8.99,0.15,/store/c/one-a-day-vitacraves-for-her-teen-multivitamin-gummies-assorted/ID=prod6225034-product,60 ea ,4.5,296,"Glucose Syrup,Sugar,Tricalcium Phosphate,Gelatin,Water,Ascorbic Acid,Biotin,Calcium Citrate,Calcium Lactate,Citric Acid,dl-Alpha-Tocopheryl Acetate,FD&C Blue #1,FD&C Red #40,FD&C Yellow #5 (tartrazine),Folic Acid,Lactic Acid,Malic Acid,Natural and Artificial Flavor,Niacinamide,Pyridoxine Hydrochloride,Vitamin A Acetate,Vitamin B12 (Cyanocobalamin),Vitamin D3 (Cholecalciferol),Vitamin Kl (Phytomenadione)"
391,Children's Complete Chewable Multivitamin Fruit Flavors,Chewables,$7.99,0.13,/store/c/flintstones-children's-complete-chewable-multivitamin-fruit-flavors/ID=prod3451-product,60 ea ,3.0,712,"Calcium Carbonate,Sorbitol,Maltodextrin,Mannitol,Sodium Ascorbate,Fructose (Adds a trivial amount of sugar),Ferrous Sulfate,Citric Acid,Less than 2% of: Ascorbic Acid,Beta-Carotene,Biotin,Carrageenan,ColorAnnatto Extract [Seed] ,Red Beet 
Juice ,Red Sweet Potato Juice ,Spirulina Extra,Cupric Oxide,D-Calcium Pantothenate,Folic Acid,Gelatin,Lactic Acid,Magnesium Stearate,Natural Flavor,Niacinamide,Phytonadione,Potassium Iodide,Pyridoxine Hydrochloride,Riboflavin,Silicon Dioxide,Stearic Acid,Sucralose,Thiamine Mononitrate,Vitamin A Acetate,Vitamin B12 (Cyanocobalamin),Vitamin D3 (Cholecalciferol),Vitamin E Acetate,Zinc Oxide"
392,For Him Teen Multivitamin Gummies Assorted,Gummies,$8.99,0.15,/store/c/one-a-day-vitacraves-for-him-teen-multivitamin-gummies-assorted/ID=prod6225035-product,60 ea ,4.5,294,"Glucose Syrup,Sugar,Tricalcium Phosphate,Gelatin,Water,Ascorbic Acid,Biotin,Calcium Citrate,Calcium Lactate,Citric Acid,dl-Alpha-Tocophetyl Acetate,FD&C Blue #1,FD&C Red #40,FD&C Yellow (tartrazine),Folic Acid,Lactic Acid,Malic Acid,Natural and Artificial Flavor,Niacinamide,Pyridoxine Hydrochloride,Vitamin A Acetate,Vitamin B12 (Cyanocobalamin),Vitamin D3 (Cholecalciferol),Vitamin Kl (Phytomenadione)"
393,Children's Complete Multivitamin Gummies,na,$19.99,0.11,/store/c/flintstones-children's-complete-multivitamin-gummies/ID=prod6179788-product,180 ea ,4.5,368,"Glucose Syrup,Sugar,Water,Gelatin,Less Than 2% of: Ascorbic Acid,Bees Wax,Carnauba Wax,Citric Acid,ColorApple ,Black Currant and Carrot Juice Concentratives,D-Biotin,D-Calcium Pantothenate,Folic Acid,Natural Flavor,Potassium Iodide,Pyridoxine Hydrochloride,Vegetable Oil (Palm),Vitamin A Acetate,Vitamin B12 (Cyanocobalamin),Vitamin D3 (Cholecalciferol),Vitamin E Acetate,Zinc Sulfate"
394,Trolls Multivitamin Gummies,Gummies,$17.99,0.1,/store/c/one-a-day-kids-trolls-multivitamin-gummies/ID=prod6338373-product,180 ea ,4.5,309,"Glucose Syrup,Sugar,Water,Gelatin,Less than 2% of:Ascorbic Acid ,Beeswax ,Carnauba Wax ,Citric Acid ,Color ,D-Biotin ,D-Calcium Pa,Contains: Wheat"
395,Children's Complete Multivitamin Supplement Chewable Tablets,Chewables,$19.99,0.13,/store/c/flintstones-children's-complete-multivitamin-supplement-chewable-tablets/ID=prod360235-product,150 ea ,3.0,679,"Granulated Calcium CarbonateCalcium Carbonate ,Dextrose Monohydrate ,Sugar ,Maltodextrin ,Microcrystalline C,Sorbitol,Sodium Ascorbate,Ferrous Fumarate,Natural and Artificial Flavoring,Pregelatinized Starch,dl-Alpha Tocopheryl Acetate,Less Than 2% of: Beta-Carotene,Biotin,Calcium Pantothenate,Cholecalciferol,Cupric Oxide,Cyanocobalamin,FD&C Blue #2 Aluminum Lake,FD&C Red #40 Aluminum Lake,FD&C Yellow #6 Aluminum Lake,Folic Acid,Gelatin,Magnesium Oxide,Magnesium Stearate,Mono- and Diglycerides,Niacinamide,Potassium Iodide,Pyridoxine Hydrochloride,Phytonadione,Riboflavin,Silicon Dioxide,Soy Lecithin,Sucralose,Thiamine Mononitrate,Vitamin A Acetate,Zinc Oxide"
396,Baby Multivitamin + Iron Drops Grape,na,$11.99,11.99,/store/c/mommy's-bliss-baby-multivitamin---iron-drops-grape/ID=300413144-product,1 fl oz ,4.5,54,"Organic Glycerin,Organic Agave Syrup,Purified Water,Organic Monk Fruit Extract,Organic Natural Flavors,Citric Acid (non-GMO),Organic Quilaia Extract"
397,Teen Girl Multi Gummies,Gummies,$15.99,0.23,/store/c/olly-teen-girl-multi-gummies/ID=300432245-product,70 ea ,3.5,39,"Glucose Syrup,Beet Sugar,Water,Gelatin,Orange Juice Concentrate,Natural Flavors,Coloring fromcarrot ,apple ,chokeberry ,sweet potato ,radish ,cherry juice,Lactic Acid,Citric Acid,Pectin"
398,Kids Multi Worms,Gummies,$15.99,0.23,/store/c/olly-kids-multi-worms/ID=300433281-product,70 ea ,4.5,58,"Glucose Syrup,Beet Sugar,Water,Gelatin,Lactic Acid,Citric Acid,Natural Flavors,Pectin,Colors frompumpkin ,sweet potato ,apple ,radish ,cherry juices"
399,Children's Elderberry Immune Support Gummies Berry,Gummies,$8.79,0.42,/store/c/zarbee's-children's-elderberry-immune-support-gummies-berry/ID=prod6243029-product,21 ea ,4.5,94,"Sugar,Glucose Syrup,Pectin,Less Than 2% of: Maltodextrin,Citric Acid,Natural Flavors,Color Added (Maqui Berry Juice Concentrate)"
400,Gummy Vites Complete Kids Gummy Vitamins,Gummies,$18.99,0.1,/store/c/l'il-critters-gummy-vites-complete-kids-gummy-vitamins/ID=prod6028162-product,190 ea ,4.5,2186,"Glucose Syrup,Sugar,Water,Gelatin,Citric Acid,ColorsAnnatto extract ,Blueberry and Carrot Concentrates ,Purple Carrot Juice Concentr,Malic Acid,Less Than 2% of: Blend of Oils With Beeswax and/or Carnauba WaxCoconut and/or Palm,Naturals Flavors,and Pectin"
401,"Children's Multivitamin Gummies Cherry, Mixed Berry, Orange, Pineapple",Gummies,$13.99,0.07,"/store/c/walgreens-children's-multivitamin-gummies-cherry,-mixed-berry,-orange,-pineapple/ID=300408797-product",190 ea ,4.0,16,"Malt Syrup,Sugar,Purified Water USP,Contains 2% or less of: annatto (color),ascorbic acid,biotin,black/purple carrot juice concentrate (color),carnauba wax,cholecalciferol,citric acid,cyanocobalamin,D-calcium pantothenate,dl-alpha tocopheryl acetate,folic acid,inositol,marigold extract,natural flavorscherry ,mixed berry ,orange ,pineapple,pectin,potassium iodide,pyridoxine hydrochloride,retinyl palmitate,sodium ascorbate,sodium citrate,zinc gluconate"
402,"Chewable Multivitamin + Immunity Support Cherry, Grape, Orange, and Peach",Chewables,$7.99,0.13,"/store/c/flintstones-chewable-multivitamin---immunity-support-cherry,-grape,-orange,-and-peach/ID=prod3454-product",60 ea ,3.5,225,"Sorbitol,Sodium Ascorbate,Maltodextrin,Mannitol,Fructose,Ascorbic Acid,Ferrous Sulfate,Corn Starch,Vitamin E Acetate,Stearic Acid,Modified Food Starch,Citric Acid,Less than 2% of:Beta-Carotene ,Biotin ,Color ,D-Calcium Pantothenate ,Folic Acid ,Gelatin ,Lacti"
403,"Kids First Multivitamin with Omega-3 Gummies Strawberry, Lemon & Orange",Gummies,$12.99,0.19,"/store/c/nature-made-kids-first-multivitamin-with-omega-3-gummies-strawberry,-lemon-%26-orange/ID=prod6377624-product",70 ea ,4.5,46,"Glucose Syrup,Sugar,Water,Gelatin,Citric Acid,Pectin,Natural Flavors,Lactic Acid,Calcium Lactate,Colors Added (Including Carmine),Tocopherols"
404,Toddler Formula,na,$15.99,0.23,/store/c/smartypants-toddler-formula/ID=300402598-product,70 ea ,4.5,11,"Organic Cane sugar,Organic tapioca syrup,Gelatin,Pectin,Citric acid,Natural Flavors,colors addedorganic maqui berry ,Organic black carrot juice concentrate ,organic turmeric,organic sunflower oil,carnauba wax"
405,"Multivitamin Gummies + Immunity Support Cherry, Raspberry, Orange",Gummies,$7.99,0.13,"/store/c/flintstones-multivitamin-gummies---immunity-support-cherry,-raspberry,-orange/ID=prod3481034-product",60 ea ,4.5,73,"Glucose Syrup,Sugar,Gelatin,Ascorbic Acid,Water,Less than 2% of:Beeswax ,Carnauba Wax ,Citric Acid ,Color ,D-Biotin ,D-CaIcium Pantothenate ,dl-"
406,Alive! Kid's Multivitamin Gummy,Gummies,$9.99,0.17,/store/c/nature's-way-alive!-kid's-multivitamin-gummy/ID=prod6109185-product,60 EA ,4.0,6,"Glucose Syrup,Sucrose,Purified Water,Pectin,Citric Acid,Sodium Citrate,Natural Flavors,Vegetable And Fruit Juice Colors,Coconut Oil,Carnauba Wax"
407,Multivitamin Complete + Mineral Formula Jellies Fruit,Gummies,$8.99,0.07,/store/c/yum-v's-multivitamin-complete---mineral-formula-jellies-fruit/ID=prod6299578-product,120 ea ,3.5,8,"Glucose,Cane Sugar,Citrus Pectin,Citric Acid,Sodium Citrate,Elderberry and Black Carrot Concentrate,Fruit Flavors,Beta Carotene"
408,"Kids Multivitamin + Probiotic Gummies, Digestive + Immune Support Peach-Orange & Mixed Berry Flavor",Gummies,$23.99,0.4,"/store/c/culturelle-kids-multivitamin---probiotic-gummies,-digestive---immune-support-peach-orange-%26-mixed-berry-flavor/ID=300424962-product",60 ea ,4.5,135,"Glucose Syrup,Cane Sugar,Water,Pectin,Natural Flavors,Citric Acid,Sodium Citrate,Organic Black Carrot Juice Concentrate (color),Fractionated Coconut Oil (containing Carnauba Wax),Organic Corn Starch."
409,Children's Multivitamin Gummies Assorted Fruit,Gummies,$12.99,9999999.0,/store/c/walgreens-children's-multivitamin-gummies-assorted-fruit/ID=300407695-product,180 ea ,3.5,16,"Glucose Syrup,Sucrose,Gelatin,Ascorbic Acid,Natural Flavors,Colors Added (Purple Carrot Juice Concentrate,Annatto),DL-Alpha Tocopheryl Acetate,D-Calcium Pantothenate,Zinc Sulfate,Fractioned Coconut Oil (Containing One or More of the Following: Carnauba Wax,Beeswax),Citric Acid,Lactic Acid,Retinyl Acetate,Pyridoxine Hydrochloride,Potassium Iodide,Folic Acid,Cholecalciferol,Biotin,Cyanocobalamin."
410,Kids Chewable Multi Vitamin,Chewables,$17.99,0.15,/store/c/alive!-kids-chewable-multi-vitamin/ID=prod6153768-product,120 EA ,4.0,16,"fructose,sorbitol,natural flavors,magnesium stearate,citric acid,turmeric color,vegetable juice color,malic acid,silica"
411,"Kid's Complete Multivitamin + Probiotic Fruit Gummies Natural Fruit Flavors, Fragrance-Free",Gummies,$17.99,0.26,"/store/c/zarbee's-kid's-complete-multivitamin---probiotic-fruit-gummies-natural-fruit-flavors,-fragrance-free/ID=prod6391019-product",70 ea ,4.0,9,"Cane Sugar,organic tapioca syrup,honey,pectin,natural flavors,sodium citrate,citric acid,colors addedannatto ,black carrot,corn starch"
412,Kids Formula and Fiber Gummies Assorted,Gummies,$18.99,0.21,/store/c/smartypants-kids-formula-and-fiber-gummies-assorted/ID=prod6237702-product,90 ea ,5.0,2,"InulinChicory Root Fiber,Gelatin,Pectin,Citric Acid,Natural Flavors,Colors AddedOrganic Black Carrot Juice Concentrate ,Organic Turmeric,Organic Sunflower Oil,Organic Carnauba Wax,Lo Han Fruit Concentrate"
413,"Sour Gummy Multivitamin for Kids with Vitamins A, B6, B12, C, D & more",Gummies,$15.99,0.09,"/store/c/flintstones-sour-gummy-multivitamin-for-kids-with-vitamins-a,-b6,-b12,-c,-d-%26-more/ID=prod6205667-product",180 ea ,4.5,271,"Glucose Syrup,Sugar,Water,Gelatin,Less than 2% of: Ascorbic Acid,Calcium Lactate,Citric Acid,ColorBlack Currant ,Carrot and Pumpkin Juice Concentrates,D-Biotin,D-Calcium Pantothenate,Folic Acid,Lactic Acid,Malic Acid,Natural Flavor,Potassium Iodide,Pyridoxine Hydrochloride,Tricalcium Citrate,Vitamin A Acetate,Vitamin B12 (Cyanocobalamin),Vitamin D3 (Cholecalciferol),Vitamin E Acetate,Zinc Sulfate"
414,"Children's Multi Vitamin Gummies cherry, orange, grape",na,$12.94,0.14,"/store/c/alive!-children's-multi-vitamin-gummies-cherry,-orange,-grape/ID=prod6153767-product",90 EA ,4.5,16,"organic tapioca syrup,Cane Sugar,pectin,citric acid,sodium citrate,natural flavors,colorsgrape juice concentrate ,elderberry,vegetable oilpalm ,coconut,beeswax"
415,"Kids First Multivitamin Gummies Orange, Cherry & Mixed Berry",Gummies,$17.19,0.19,"/store/c/nature-made-kids-first-multivitamin-gummies-orange,-cherry-%26-mixed-berry/ID=300402938-product",90 ea ,4.5,59,"Glucose Syrup,Sugar,Water,Gelatin,Citric Acid,Pectin,Natural Flavors,Palm Oil,Carnauba Wax,Colors Added (Including Carmine)."
416,"SuperBeans Multivitamin with Immunity Support Strawberry, Orange, and Lemon",Chewables,$12.49,0.14,"/store/c/flintstones-superbeans-multivitamin-with-immunity-support-strawberry,-orange,-and-lemon/ID=300416497-product",90 ea ,4.5,2003,"Sugar,Glucose Syrup,Modified Food Starch,Water,Citric Acid,ColorApple ,Black Currant ,Carrot and Pumpkin Juice Concentrate,Natural Flavor,Carnauba Wax,Beeswax,Confectioner's Glaze,Olive Oil,Sodium Citrate"
417,Kids Tropical Fruit MultiGummies,Gummies,$14.99,0.14,/store/c/centrum-kids-tropical-fruit-multigummies/ID=300426761-product,110 ea ,4.5,138,"Sugar,Organic Tapioca Syrup,Water. Contains less than 2%: Annatto Seed Extract (color),Citric Acid,Fruit and Vegetable Juice Concentrates(Maqui Berry ,Purple/Black Carrot) (color),Natural Flavors,Organic Turmeric Rhizome Extract (color),Pectin,Sodium Citrate"
418,Organic Kids Multi Vitamin Gummy Fruit Mix,Gummies,$15.49,0.26,/store/c/hello-bello-organic-kids-multi-vitamin-gummy-fruit-mix/ID=300416858-product,60 ea ,4.5,114,"Organic Tapioca Syrup,Organic Cane Sugar,Water,Organic Lemon Juice Concentrate,Pectin,Sodium Citrate,Natural Flavors,Organic Fruit and Vegetable Juices (Colors),Organic Sunflower Oil,and Organic Carnauba Wax"
419,Baby Multi & DHA Liquid,na,$12.99,12.99,/store/c/smartypants-baby-multi-%26-dha-liquid/ID=300402932-product,1 oz ,3.5,3,na
420,Teen Multivitamin Supplement Blueberry,Gummies,$16.99,6.18,/store/c/rainbow-light-teen-multivitamin-supplement-blueberry/ID=300414180-product,100 ea ,4.0,115,"Glucose syrup,organic cane sugar,water,gelatin (bovine),natural flavor,glazing agent(vegetable oil ,carnauba wax),lactic acid,citric acid,mixed tocopherols (antioxidant),fruit and vegetable juice (color)."
421,Organic Complete Multivitamin Gummies for Kids,Gummies,$14.99,0.17,/store/c/l'il-critters-organic-complete-multivitamin-gummies-for-kids/ID=400393901-product,90 ea ,4.5,382,"Organic Tapioca Syrup,Organic Cane Sugar,Pectin,Organic Lemon Juice Concentrate,Organic Flavors,Sodium Citrate,ColorOrganic Maqui Berry Juice Concentrate,Organic Sunflower Oil,Organic Carnauba Wax"
422,"Kid's Complete Toddler Multivitamin Gummies Fruit, Fragrance-Free",Gummies,$18.49,0.17,"/store/c/zarbee's-kid's-complete-toddler-multivitamin-gummies-fruit,-fragrance-free/ID=prod6391002-product",110 ea ,4.5,33,"honey,glucose syrup,sucrose,water,natural flavors,pectin,citric acid,sodium citrate,colors addedannatto ,fruit juice ,vegetable juice"
423,"Nutri Stars Food-Based Multivitamin, Chewable Tablets Fruit Punch",Chewables,$22.99,0.19,"/store/c/rainbow-light-nutri-stars-food-based-multivitamin,-chewable-tablets-fruit-punch/ID=prod6147174-product",120 ea ,4.0,10,"Carrots,Spinach,Celery,Green Beans,Broccoli,Parsley,Beet,Horsetail [Herb],Stinging Nettle [Tops],Astragalus [Root],Jujube [Fruit],Seaweed (Bladderwrack,Nori,Wakame),Natural Mineral Or Vegetable Source Fructose,Microcrystalline Cellulose,Orange And Pineapple Flavors,Citric Acid,Stearic Acid (Vegetable),Silica,Magnesium Stearate,Turmeric"
424,Organic Kid's Complete Dietary Supplement,na,$22.99,0.26,/store/c/smartypants-organic-kid's-complete-dietary-supplement/ID=300414050-product,90 ea ,4.5,835,"Organic tapioca syrup,organic cane sugar,pectin,organic lemon juice concentrate,organic natural flavors,sodium citrate,colors added(organic black carrot juice concentrate ,organic maqui berry juice concentrate),organic sunflower oil,organic carnauba wax."
425,"Kids Multi Jelly Beans, Raspberry Orange Twist Flavor",Gummies,$14.99,0.17,"/store/c/nature's-bounty-kids-multi-jelly-beans,-raspberry-orange-twist-flavor/ID=300424083-product",90 ea ,4.5,129,"Sugar,Glucose Syrup,Modified Potato Starch. Contains less than 2% of: Citric Acid,Fruit and Vegetable Concentrate (Color),Natural Flavors,Natural Palm Leaf Glaze,Vegetable Oi,Contains wheat ingredients."
426,Kids' Multi-Vitamin Gummies Complete Assorted,Gummies,$14.99,0.17,/store/c/smartypants-kids'-multi-vitamin-gummies-complete-assorted/ID=prod6237701-product,90 ea ,4.5,11,"Organic Cane Sugar,Organic Tapioca Syrup,Gelatin,Pectin,Citric Acid,Natural Flavors,Added for Color"
427,Multi Vitamin SoftMelts Natural Orange,Gummies,$18.95,0.7,/store/c/childlife-multi-vitamin-softmelts-natural-orange/ID=300419685-product,27 ea ,0.0,na,"Sunflower Oil,Xylitol,Purified Water,Sorbitol,Gelatin (bovine),Trisodium Citrate,Natural Flavors,Malic Acid,Sunflower Lecithin,Stevia Leaf Extract,Beta Carotene (natural color)."
428,Complete Kids Multi Gummies,na,$19.99,0.33,/store/c/goli-complete-kids-multi-gummies/ID=300432517-product,80 ea ,0.0,na,"Organic Tapioca Syrup,Organic Cane Sugar,Water,Pectin,Natural Flavors,Fruit and Vegetable Juice (for color),Sodium Citrate,Malic Acid,Citric Acid"
429,Children's Daily Immune Support Gummies with Elderberry,na,$21.99,0.52,/store/c/zarbee's-children's-daily-immune-support-gummies-with-elderberry/ID=300421585-product,42 ea ,4.5,9,"Sugar,Glucose Syrup,Pectin,Less than 2% of: Maltodextrin,Citric Acid,Natural Flavors,Color Added (Maqui Berry Juice Concentrate)"
430,"Kids Complete Multivitamin + Immune Support Gummies Natural Fruit Flavors, Fragrance-Free",Gummies,$19.99,0.29,"/store/c/zarbee's-kids-complete-multivitamin---immune-support-gummies-natural-fruit-flavors,-fragrance-free/ID=prod6391026-product",70 ea ,4.0,29,"honey,glucose syrup,sucrose,water,natural flavor,pectin,citric acid,sodium citrate,colors addedfruit juice ,vegetable juice"
431,"Kids Daily Probiotic + Prebiotic, Gummies Berry Blast",Gummies,$18.99,0.63,"/store/c/culturelle-kids-daily-probiotic---prebiotic,-gummies-berry-blast/ID=300396732-product",30 ea ,4.5,1622,"Water Organic Cane Sugar,Pectin,Natural Flavors,Citric Acid,Colours from Fruits and VegetablesBlack Carrot ,Genipap Juice Concentrate ,Watermelon Juice Concentrate,Fractionated Coconut (containing Carnauba Wax),Corn Starch,Sodium Citrate"
432,Immune C Plus Zinc Gummy Vitamin Natural Fruit Flavors,Gummies,$18.99,0.1,/store/c/l'il-critters-immune-c-plus-zinc-gummy-vitamin-natural-fruit-flavors/ID=prod6038662-product,190 ea ,4.5,794,"Glucose Syrup,Sugar,Water,Gelatin,Less than 2% of: Blend of Oils (Coconut and/or Palm),Beeswax and/or Carnauba Wax,Citric Acid,ColorsAnnatto Extract ,Purple Carrot Juice Concentrate ,Turmeric,Lactic Acid,Natural Flavors"
433,Kids Sleep Jelly Bean Bedtime Berry,Gummies,$14.99,0.19,/store/c/nature's-bounty-kids-sleep-jelly-bean-bedtime-berry/ID=300425892-product,80 ea ,4.5,102,"Sugar,Glucose Syrup,Modified Potato Starch,Contains Less Than 2% of: Citric Acid,Fruit and Vegetable Concentrate (Color),Natural Flavors,Natural Palm Leaf Glaze,Olive Oil,Vegetable Oil,Contains wheat ingredients"
434,Dr. Formulated Organic Kids Daily Care Probiotic Chewables Tasty Berry Cherry,na,$18.99,0.63,/store/c/garden-of-life-dr.-formulated-organic-kids-daily-care-probiotic-chewables-tasty-berry-cherry/ID=prod6377706-product,30 ea ,5.0,8,Organic Mixed Berry Flavor
435,Kids Sleep Gummies Strawberry,na,$15.99,0.27,/store/c/mommy's-bliss-kids-sleep-gummies-strawberry/ID=300414697-product,60 ea ,4.5,25,"Organic Tapioca Syrup,Raw Cane Sugar,Water,Pectin,Citric Acid,Natural Flavor,Sodium Citrate,Fruit Juice (color),Coconut Oil,Carnauba Wax"
436,Kids Melatonin Gummies,na,$14.99,29.98,/store/c/vitafusion-kids-melatonin-gummies/ID=300430610-product,50 ea ,0.0,na,"Maltitol,gelatin,water,less than 2% of:blend of oils (coconut and/or palm) with beeswax and/or carnauba wax ,citric aci"
437,Zero Sugar Kids Multivitamin Gummies,Gummies,$35.99,0.3,/store/c/nordic-naturals-zero-sugar-kids-multivitamin-gummies/ID=300412774-product,120 EA ,3.5,8,"Soluble tapioca fiber,pectin,purified water,natural flavor,citric acid,sodium citrate,sunflower oil,stevia,carnauba wax"
438,Baby & Kids Immune Support Multivitamin,Liquid,$14.99,7.5,/store/c/coracue-baby-%26-kids-immune-support-multivitamin/ID=300413450-product,2 fl oz ,4.5,287,"Water,Xylitol,Monk Fruit extract,natural flavors,Citric Acid,Potassium Sorbate,Sodium Benzoate,bitterness masking agent"
439,Tri-Vi-Sol Multivitamin Supplement Drops,na,$11.49,6.8,/store/c/enfamil-tri-vi-sol-multivitamin-supplement-drops/ID=prod3530-product,1.66 fl oz ,3.5,63,"Glycerin,water,polysorbate 80 (emulsifier),ascorbic acid,sodium hydroxide,vitamin A palmitate,natural flavor,vitamin D3"
440,Children's Gummies + Immunity Support with Extra Vitamin C,Gummies,$19.99,0.13,/store/c/flintstones-children's-gummies---immunity-support-with-extra-vitamin-c/ID=prod6063812-product,150 ea ,4.5,87,"Glucose Syrup,Sucrose,Gelatin,Ascorbic Acid (Vitamin C),Water,Less than 2% of: Bees Wax,Biotin,Carnauba Wax,Cholecalcferol,Citric Acid,Colorsapple ,black carrot ,black currant ,carrot concentrates,Cyanocobalamin,D-CalciumPantothenate,D Alpha Tocopherol Acetate,Folic Acid,Natural Flavors,Potassium Iodide,Pyridoxine Hydrochloride,Vegetable Oil (palm),Vitamin A Acetate,Zinc Sulfate"
